Experiment	Oscilloscope	
2.5329998E+0	-7.0027085E-8
2.5339999E+0	-7.0027141E-8
2.5349998E+0	-7.0026886E-8
2.5359998E+0	-7.0027070E-8
2.5369999E+0	-7.0027042E-8
2.5379999E+0	-7.0026715E-8
2.5389998E+0	-7.0026964E-8
2.5399997E+0	-7.0027014E-8
2.5409999E+0	-7.0027212E-8
2.5419998E+0	-7.0027298E-8
2.5429997E+0	-7.0027454E-8
2.5439999E+0	-7.0027397E-8
2.5449998E+0	-7.0027170E-8
2.5459998E+0	-7.0027362E-8
2.5469999E+0	-7.0027355E-8
2.5479999E+0	-7.0027099E-8
2.5489998E+0	-7.0027355E-8
2.5499997E+0	-7.0027475E-8
2.5509999E+0	-7.0027681E-8
2.5519998E+0	-7.0027525E-8
2.5529997E+0	-7.0027149E-8
2.5539999E+0	-7.0026907E-8
2.5549998E+0	-7.0027014E-8
2.5559998E+0	-7.0027241E-8
2.5569999E+0	-7.0027433E-8
2.5579998E+0	-7.0027241E-8
2.5589998E+0	-7.0027099E-8
2.5599999E+0	-7.0027298E-8
2.5609999E+0	-7.0027248E-8
2.5619998E+0	-7.0027255E-8
2.5629997E+0	-7.0027454E-8
2.5639999E+0	-7.0027554E-8
2.5649998E+0	-7.0027845E-8
2.5659997E+0	-7.0027838E-8
2.5669999E+0	-7.0027440E-8
2.5679998E+0	-7.0027312E-8
2.5689998E+0	-7.0027113E-8
2.5699999E+0	-7.0027248E-8
2.5709999E+0	-7.0027525E-8
2.5719998E+0	-7.0027610E-8
2.5729997E+0	-7.0027625E-8
2.5739999E+0	-7.0027411E-8
2.5749998E+0	-7.0027113E-8
2.5759997E+0	-7.0027298E-8
2.5769999E+0	-7.0027184E-8
2.5779998E+0	-7.0027184E-8
2.5789998E+0	-7.0027198E-8
2.5799999E+0	-7.0027362E-8
2.5809999E+0	-7.0027220E-8
2.5819998E+0	-7.0027028E-8
2.5829997E+0	-7.0027035E-8
2.5839999E+0	-7.0027141E-8
2.5849998E+0	-7.0027305E-8
2.5859997E+0	-7.0027497E-8
2.5869999E+0	-7.0027554E-8
2.5879998E+0	-7.0027355E-8
2.5889997E+0	-7.0027141E-8
2.5899999E+0	-7.0026957E-8
2.5909998E+0	-7.0026829E-8
2.5919998E+0	-7.0027099E-8
2.5929999E+0	-7.0027255E-8
2.5939999E+0	-7.0027326E-8
2.5949998E+0	-7.0027241E-8
2.5959997E+0	-7.0027134E-8
2.5969999E+0	-7.0027177E-8
2.5979998E+0	-7.0027291E-8
2.5989997E+0	-7.0027340E-8
2.5999999E+0	-7.0027411E-8
2.6009998E+0	-7.0027305E-8
2.6019998E+0	-7.0027042E-8
2.6029999E+0	-7.0026886E-8
2.6039999E+0	-7.0026886E-8
2.6049998E+0	-7.0026886E-8
2.6059997E+0	-7.0026950E-8
2.6069999E+0	-7.0026765E-8
2.6079998E+0	-7.0027156E-8
2.6089997E+0	-7.0027227E-8
2.6099999E+0	-7.0027113E-8
2.6109998E+0	-7.0027376E-8
2.6119998E+0	-7.0027326E-8
2.6129999E+0	-7.0027298E-8
2.6139998E+0	-7.0027063E-8
2.6149998E+0	-7.0026836E-8
2.6159999E+0	-7.0027070E-8
2.6169999E+0	-7.0027269E-8
2.6179998E+0	-7.0027170E-8
2.6189997E+0	-7.0027085E-8
2.6199999E+0	-7.0027085E-8
2.6209998E+0	-7.0027014E-8
2.6219997E+0	-7.0027070E-8
2.6229999E+0	-7.0027184E-8
2.6239998E+0	-7.0026999E-8
2.6249998E+0	-7.0027184E-8
2.6259999E+0	-7.0027198E-8
2.6269999E+0	-7.0027092E-8
2.6279998E+0	-7.0027127E-8
2.6289997E+0	-7.0027127E-8
2.6299999E+0	-7.0026964E-8
2.6309998E+0	-7.0027028E-8
2.6319997E+0	-7.0027227E-8
2.6329999E+0	-7.0027099E-8
2.6339998E+0	-7.0027014E-8
2.6349998E+0	-7.0026850E-8
2.6359999E+0	-7.0026857E-8
2.6369998E+0	-7.0026999E-8
2.6379998E+0	-7.0027255E-8
2.6389997E+0	-7.0027156E-8
2.6399999E+0	-7.0027177E-8
2.6409998E+0	-7.0027191E-8
2.6419997E+0	-7.0026914E-8
2.6429999E+0	-7.0026914E-8
2.6439998E+0	-7.0027099E-8
2.6449997E+0	-7.0027326E-8
2.6459999E+0	-7.0027326E-8
2.6469998E+0	-7.0027255E-8
2.6479998E+0	-7.0026999E-8
2.6489999E+0	-7.0026971E-8
2.6499999E+0	-7.0026871E-8
2.6509998E+0	-7.0026843E-8
2.6519997E+0	-7.0027170E-8
2.6529999E+0	-7.0027156E-8
2.6539998E+0	-7.0027056E-8
2.6549997E+0	-7.0026935E-8
2.6559999E+0	-7.0027042E-8
2.6569998E+0	-7.0027184E-8
2.6579998E+0	-7.0027284E-8
2.6589999E+0	-7.0027397E-8
2.6599998E+0	-7.0027120E-8
2.6609998E+0	-7.0027014E-8
2.6619997E+0	-7.0027141E-8
2.6629999E+0	-7.0027127E-8
2.6639998E+0	-7.0026942E-8
2.6649997E+0	-7.0026843E-8
2.6659999E+0	-7.0026871E-8
2.6669998E+0	-7.0026815E-8
2.6679997E+0	-7.0027056E-8
2.6689999E+0	-7.0026942E-8
2.6699998E+0	-7.0026886E-8
2.6709998E+0	-7.0026864E-8
2.6719999E+0	-7.0026573E-8
2.6729999E+0	-7.0026857E-8
2.6739998E+0	-7.0026928E-8
2.6749997E+0	-7.0026907E-8
2.6759999E+0	-7.0027099E-8
2.6769998E+0	-7.0027085E-8
2.6779997E+0	-7.0026985E-8
2.6789999E+0	-7.0026942E-8
2.6799998E+0	-7.0026822E-8
2.6809998E+0	-7.0027006E-8
2.6819999E+0	-7.0027106E-8
2.6829998E+0	-7.0027113E-8
2.6839998E+0	-7.0027127E-8
2.6849997E+0	-7.0027170E-8
2.6859999E+0	-7.0027205E-8
2.6869998E+0	-7.0027106E-8
2.6879997E+0	-7.0026942E-8
2.6889999E+0	-7.0026914E-8
2.6899998E+0	-7.0026971E-8
2.6909997E+0	-7.0026999E-8
2.6919999E+0	-7.0027099E-8
2.6929998E+0	-7.0027141E-8
2.6939998E+0	-7.0026971E-8
2.6949999E+0	-7.0026992E-8
2.6959999E+0	-7.0026857E-8
2.6969998E+0	-7.0026921E-8
2.6979997E+0	-7.0027113E-8
2.6989999E+0	-7.0027198E-8
2.6999998E+0	-7.0027170E-8
2.7009997E+0	-7.0026942E-8
2.7019999E+0	-7.0026950E-8
2.7029998E+0	-7.0026843E-8
2.7039998E+0	-7.0026914E-8
2.7049999E+0	-7.0027113E-8
2.7059999E+0	-7.0027134E-8
2.7069998E+0	-7.0026942E-8
2.7079997E+0	-7.0027234E-8
2.7089999E+0	-7.0027227E-8
2.7099998E+0	-7.0026843E-8
2.7109997E+0	-7.0027099E-8
2.7119999E+0	-7.0027440E-8
2.7129998E+0	-7.0027461E-8
2.7139997E+0	-7.0027440E-8
2.7149999E+0	-7.0026971E-8
2.7159998E+0	-7.0026765E-8
2.7169998E+0	-7.0026829E-8
2.7179997E+0	-7.0026772E-8
2.7189999E+0	-7.0027099E-8
2.7199998E+0	-7.0027028E-8
2.7209997E+0	-7.0027006E-8
2.7219999E+0	-7.0027070E-8
2.7229998E+0	-7.0026942E-8
2.7239997E+0	-7.0026971E-8
2.7249999E+0	-7.0027127E-8
2.7259998E+0	-7.0027042E-8
2.7269998E+0	-7.0027284E-8
2.7279999E+0	-7.0027369E-8
2.7289999E+0	-7.0027184E-8
2.7299998E+0	-7.0027042E-8
2.7309997E+0	-7.0026772E-8
2.7319999E+0	-7.0026744E-8
2.7329998E+0	-7.0027021E-8
2.7339997E+0	-7.0027127E-8
2.7349999E+0	-7.0026985E-8
2.7359998E+0	-7.0026935E-8
2.7369998E+0	-7.0026928E-8
2.7379999E+0	-7.0027085E-8
2.7389998E+0	-7.0027099E-8
2.7399998E+0	-7.0027014E-8
2.7409997E+0	-7.0027028E-8
2.7419999E+0	-7.0027049E-8
2.7429998E+0	-7.0027227E-8
2.7439997E+0	-7.0027198E-8
2.7449999E+0	-7.0027014E-8
2.7459998E+0	-7.0026999E-8
2.7469997E+0	-7.0027028E-8
2.7479999E+0	-7.0027127E-8
2.7489998E+0	-7.0027269E-8
2.7499998E+0	-7.0027127E-8
2.7509999E+0	-7.0027156E-8
2.7519999E+0	-7.0027198E-8
2.7529998E+0	-7.0027312E-8
2.7539997E+0	-7.0027241E-8
2.7549999E+0	-7.0027085E-8
2.7559998E+0	-7.0026957E-8
2.7569997E+0	-7.0027092E-8
2.7579999E+0	-7.0027085E-8
2.7589998E+0	-7.0027212E-8
2.7599998E+0	-7.0027411E-8
2.7609999E+0	-7.0027156E-8
2.7619998E+0	-7.0027113E-8
2.7629998E+0	-7.0027440E-8
2.7639997E+0	-7.0027482E-8
2.7649999E+0	-7.0027404E-8
2.7659998E+0	-7.0027397E-8
2.7669997E+0	-7.0027262E-8
2.7679999E+0	-7.0027241E-8
2.7689998E+0	-7.0027184E-8
2.7699997E+0	-7.0027212E-8
2.7709999E+0	-7.0027156E-8
2.7719998E+0	-7.0027255E-8
2.7729998E+0	-7.0027212E-8
2.7739997E+0	-7.0027255E-8
2.7749999E+0	-7.0027454E-8
2.7759998E+0	-7.0027298E-8
2.7769997E+0	-7.0027340E-8
2.7779999E+0	-7.0027326E-8
2.7789998E+0	-7.0027255E-8
2.7799997E+0	-7.0027383E-8
2.7809999E+0	-7.0027198E-8
2.7819998E+0	-7.0027042E-8
2.7829998E+0	-7.0027099E-8
2.7839999E+0	-7.0027099E-8
2.7849998E+0	-7.0027170E-8
2.7859998E+0	-7.0027340E-8
2.7869997E+0	-7.0027312E-8
2.7879999E+0	-7.0027014E-8
2.7889998E+0	-7.0027092E-8
2.7899997E+0	-7.0027056E-8
2.7909999E+0	-7.0026942E-8
2.7919998E+0	-7.0027021E-8
2.7929997E+0	-7.0026957E-8
2.7939999E+0	-7.0027006E-8
2.7949998E+0	-7.0027113E-8
2.7959998E+0	-7.0027120E-8
2.7969997E+0	-7.0027127E-8
2.7979999E+0	-7.0026942E-8
2.7989998E+0	-7.0026999E-8
2.7999997E+0	-7.0027255E-8
2.8009999E+0	-7.0027191E-8
2.8019998E+0	-7.0027262E-8
2.8029997E+0	-7.0026985E-8
2.8039999E+0	-7.0026879E-8
2.8049998E+0	-7.0027184E-8
2.8059998E+0	-7.0027070E-8
2.8069999E+0	-7.0027141E-8
2.8079998E+0	-7.0027269E-8
2.8089998E+0	-7.0026815E-8
2.8099997E+0	-7.0026871E-8
2.8109999E+0	-7.0026879E-8
2.8119998E+0	-7.0026800E-8
2.8129997E+0	-7.0026900E-8
2.8139999E+0	-7.0027006E-8
2.8149998E+0	-7.0027212E-8
2.8159997E+0	-7.0027184E-8
2.8169999E+0	-7.0027028E-8
2.8179998E+0	-7.0026772E-8
2.8189998E+0	-7.0026829E-8
2.8199997E+0	-7.0027141E-8
2.8209999E+0	-7.0027475E-8
2.8219998E+0	-7.0027454E-8
2.8229997E+0	-7.0027255E-8
2.8239999E+0	-7.0027340E-8
2.8249998E+0	-7.0027198E-8
2.8259997E+0	-7.0027141E-8
2.8269999E+0	-7.0027085E-8
2.8279998E+0	-7.0027234E-8
2.8289998E+0	-7.0027326E-8
2.8299999E+0	-7.0027170E-8
2.8309999E+0	-7.0027198E-8
2.8319998E+0	-7.0027383E-8
2.8329997E+0	-7.0027234E-8
2.8339999E+0	-7.0027234E-8
2.8349998E+0	-7.0027284E-8
2.8359997E+0	-7.0027284E-8
2.8369999E+0	-7.0027426E-8
2.8379998E+0	-7.0027284E-8
2.8389997E+0	-7.0027525E-8
2.8399999E+0	-7.0027703E-8
2.8409998E+0	-7.0027255E-8
2.8419998E+0	-7.0027028E-8
2.8429997E+0	-7.0027163E-8
2.8439999E+0	-7.0027212E-8
2.8449998E+0	-7.0027383E-8
2.8459997E+0	-7.0027383E-8
2.8469999E+0	-7.0027198E-8
2.8479998E+0	-7.0027198E-8
2.8489997E+0	-7.0027056E-8
2.8499999E+0	-7.0026985E-8
2.8509998E+0	-7.0027085E-8
2.8519998E+0	-7.0027056E-8
2.8529997E+0	-7.0027156E-8
2.8539999E+0	-7.0027014E-8
2.8549998E+0	-7.0026914E-8
2.8559997E+0	-7.0026843E-8
2.8569999E+0	-7.0026850E-8
2.8579998E+0	-7.0026971E-8
2.8589997E+0	-7.0026836E-8
2.8599999E+0	-7.0027099E-8
2.8609998E+0	-7.0027369E-8
2.8619998E+0	-7.0027568E-8
2.8629999E+0	-7.0027355E-8
2.8639998E+0	-7.0027340E-8
2.8649998E+0	-7.0027056E-8
2.8659997E+0	-7.0026999E-8
2.8669999E+0	-7.0027113E-8
2.8679998E+0	-7.0027212E-8
2.8689997E+0	-7.0027340E-8
2.8699999E+0	-7.0027390E-8
2.8709998E+0	-7.0027106E-8
2.8719997E+0	-7.0027021E-8
2.8729999E+0	-7.0027099E-8
2.8739998E+0	-7.0027404E-8
2.8749998E+0	-7.0027419E-8
2.8759997E+0	-7.0027433E-8
2.8769999E+0	-7.0027248E-8
2.8779998E+0	-7.0027127E-8
2.8789997E+0	-7.0027276E-8
2.8799999E+0	-7.0027390E-8
2.8809998E+0	-7.0027525E-8
2.8819997E+0	-7.0027625E-8
2.8829999E+0	-7.0027482E-8
2.8839998E+0	-7.0027312E-8
2.8849998E+0	-7.0027212E-8
2.8859999E+0	-7.0027184E-8
2.8869998E+0	-7.0027106E-8
2.8879998E+0	-7.0027390E-8
2.8889997E+0	-7.0027504E-8
2.8899999E+0	-7.0027653E-8
2.8909998E+0	-7.0027788E-8
2.8919997E+0	-7.0027596E-8
2.8929999E+0	-7.0027468E-8
2.8939998E+0	-7.0027468E-8
2.8949997E+0	-7.0027490E-8
2.8959999E+0	-7.0027383E-8
2.8969998E+0	-7.0027411E-8
2.8979998E+0	-7.0027269E-8
2.8989997E+0	-7.0026935E-8
2.8999999E+0	-7.0027184E-8
2.9009998E+0	-7.0027127E-8
2.9019997E+0	-7.0027227E-8
2.9029999E+0	-7.0027440E-8
2.9039998E+0	-7.0027390E-8
2.9049997E+0	-7.0027525E-8
2.9059999E+0	-7.0027710E-8
2.9069998E+0	-7.0027248E-8
2.9079998E+0	-7.0027312E-8
2.9089997E+0	-7.0027482E-8
2.9099998E+0	-7.0027411E-8
2.9109998E+0	-7.0027724E-8
2.9119997E+0	-7.0027752E-8
2.9129999E+0	-7.0027681E-8
2.9139998E+0	-7.0027426E-8
2.9149997E+0	-7.0027191E-8
2.9159999E+0	-7.0027184E-8
2.9169998E+0	-7.0027355E-8
2.9179997E+0	-7.0027411E-8
2.9189999E+0	-7.0027554E-8
2.9199998E+0	-7.0027511E-8
2.9209998E+0	-7.0027752E-8
2.9219997E+0	-7.0027710E-8
2.9229999E+0	-7.0027525E-8
2.9239998E+0	-7.0027632E-8
2.9249997E+0	-7.0027568E-8
2.9259999E+0	-7.0027596E-8
2.9269998E+0	-7.0027639E-8
2.9279997E+0	-7.0027681E-8
2.9289999E+0	-7.0027653E-8
2.9299998E+0	-7.0027554E-8
2.9309998E+0	-7.0027326E-8
2.9319997E+0	-7.0027284E-8
2.9329998E+0	-7.0027291E-8
2.9339998E+0	-7.0027383E-8
2.9349997E+0	-7.0027582E-8
2.9359999E+0	-7.0027625E-8
2.9369998E+0	-7.0027440E-8
2.9379997E+0	-7.0027113E-8
2.9389999E+0	-7.0027021E-8
2.9399998E+0	-7.0027241E-8
2.9409997E+0	-7.0027340E-8
2.9419999E+0	-7.0027575E-8
2.9429998E+0	-7.0027681E-8
2.9439998E+0	-7.0027511E-8
2.9449997E+0	-7.0027276E-8
2.9459999E+0	-7.0027241E-8
2.9469998E+0	-7.0027284E-8
2.9479997E+0	-7.0027582E-8
2.9489999E+0	-7.0027369E-8
2.9499998E+0	-7.0027326E-8
2.9509997E+0	-7.0027355E-8
2.9519999E+0	-7.0027092E-8
2.9529998E+0	-7.0027056E-8
2.9539998E+0	-7.0026978E-8
2.9549997E+0	-7.0027085E-8
2.9559999E+0	-7.0027511E-8
2.9569998E+0	-7.0027468E-8
2.9579997E+0	-7.0027248E-8
2.9589999E+0	-7.0027127E-8
2.9599998E+0	-7.0027241E-8
2.9609997E+0	-7.0027333E-8
2.9619999E+0	-7.0027404E-8
2.9629998E+0	-7.0027532E-8
2.9639997E+0	-7.0027696E-8
2.9649999E+0	-7.0027710E-8
2.9659998E+0	-7.0027546E-8
2.9669998E+0	-7.0027241E-8
2.9679997E+0	-7.0026985E-8
2.9689999E+0	-7.0027227E-8
2.9699998E+0	-7.0027355E-8
2.9709997E+0	-7.0027433E-8
2.9719999E+0	-7.0027596E-8
2.9729998E+0	-7.0027156E-8
2.9739997E+0	-7.0026971E-8
2.9749999E+0	-7.0027063E-8
2.9759998E+0	-7.0027056E-8
2.9769998E+0	-7.0027475E-8
2.9779997E+0	-7.0027298E-8
2.9789999E+0	-7.0027156E-8
2.9799998E+0	-7.0027355E-8
2.9809997E+0	-7.0027006E-8
2.9819999E+0	-7.0026900E-8
2.9829998E+0	-7.0027049E-8
2.9839997E+0	-7.0026957E-8
2.9849999E+0	-7.0026843E-8
2.9859998E+0	-7.0027184E-8
2.9869998E+0	-7.0026942E-8
2.9879997E+0	-7.0027163E-8
2.9889998E+0	-7.0027156E-8
2.9899998E+0	-7.0026957E-8
2.9909997E+0	-7.0027198E-8
2.9919999E+0	-7.0027326E-8
2.9929998E+0	-7.0027284E-8
2.9939997E+0	-7.0027284E-8
2.9949999E+0	-7.0027127E-8
2.9959998E+0	-7.0027077E-8
2.9969997E+0	-7.0027141E-8
2.9979999E+0	-7.0027298E-8
2.9989998E+0	-7.0027042E-8
2.9999998E+0	-7.0026907E-8
3.0009997E+0	-7.0026928E-8
3.0019999E+0	-7.0026999E-8
3.0029998E+0	-7.0026843E-8
3.0039997E+0	-7.0026815E-8
3.0049999E+0	-7.0026701E-8
3.0059998E+0	-7.0026701E-8
3.0069997E+0	-7.0026971E-8
3.0079999E+0	-7.0026950E-8
3.0089998E+0	-7.0026857E-8
3.0099998E+0	-7.0026857E-8
3.0109997E+0	-7.0026637E-8
3.0119998E+0	-7.0026800E-8
3.0129998E+0	-7.0027042E-8
3.0139997E+0	-7.0026914E-8
3.0149999E+0	-7.0026950E-8
3.0159998E+0	-7.0026857E-8
3.0169997E+0	-7.0026914E-8
3.0179999E+0	-7.0027092E-8
3.0189998E+0	-7.0026907E-8
3.0199997E+0	-7.0027042E-8
3.0209999E+0	-7.0027284E-8
3.0219998E+0	-7.0027241E-8
3.0229998E+0	-7.0027298E-8
3.0239997E+0	-7.0027177E-8
3.0249999E+0	-7.0027113E-8
3.0259998E+0	-7.0026964E-8
3.0269997E+0	-7.0026701E-8
3.0279999E+0	-7.0027021E-8
3.0289998E+0	-7.0027085E-8
3.0299997E+0	-7.0026942E-8
3.0309999E+0	-7.0027056E-8
3.0319998E+0	-7.0026843E-8
3.0329998E+0	-7.0026928E-8
3.0339997E+0	-7.0027141E-8
3.0349998E+0	-7.0026914E-8
3.0359998E+0	-7.0026715E-8
3.0369997E+0	-7.0026992E-8
3.0379999E+0	-7.0026971E-8
3.0389998E+0	-7.0026871E-8
3.0399997E+0	-7.0026772E-8
3.0409999E+0	-7.0026609E-8
3.0419998E+0	-7.0026928E-8
3.0429997E+0	-7.0027070E-8
3.0439997E+0	-7.0027355E-8
3.0449998E+0	-7.0027497E-8
3.0459998E+0	-7.0027127E-8
3.0469997E+0	-7.0026886E-8
3.0479999E+0	-7.0026900E-8
3.0489998E+0	-7.0026772E-8
3.0499997E+0	-7.0026715E-8
3.0509999E+0	-7.0026772E-8
3.0519998E+0	-7.0026900E-8
3.0529997E+0	-7.0026992E-8
3.0539999E+0	-7.0026786E-8
3.0549998E+0	-7.0026530E-8
3.0559998E+0	-7.0026410E-8
3.0569997E+0	-7.0026545E-8
3.0579998E+0	-7.0026871E-8
3.0589998E+0	-7.0026680E-8
3.0599997E+0	-7.0026573E-8
3.0609999E+0	-7.0026417E-8
3.0619998E+0	-7.0026331E-8
3.0629997E+0	-7.0026751E-8
3.0639999E+0	-7.0026914E-8
3.0649998E+0	-7.0026772E-8
3.0659997E+0	-7.0026907E-8
3.0669997E+0	-7.0026964E-8
3.0679998E+0	-7.0026914E-8
3.0689998E+0	-7.0026786E-8
3.0699997E+0	-7.0026644E-8
3.0709999E+0	-7.0026694E-8
3.0719998E+0	-7.0026736E-8
3.0729997E+0	-7.0026985E-8
3.0739999E+0	-7.0027035E-8
3.0749998E+0	-7.0027006E-8
3.0759997E+0	-7.0027014E-8
3.0769999E+0	-7.0027056E-8
3.0779998E+0	-7.0026857E-8
3.0789998E+0	-7.0026786E-8
3.0799997E+0	-7.0026857E-8
3.0809999E+0	-7.0026744E-8
3.0819998E+0	-7.0026864E-8
3.0829997E+0	-7.0026985E-8
3.0839999E+0	-7.0027106E-8
3.0849998E+0	-7.0026786E-8
3.0859997E+0	-7.0026729E-8
3.0869999E+0	-7.0026921E-8
3.0879998E+0	-7.0027198E-8
3.0889997E+0	-7.0027298E-8
3.0899997E+0	-7.0026971E-8
3.0909998E+0	-7.0026609E-8
3.0919998E+0	-7.0026715E-8
3.0929997E+0	-7.0026942E-8
3.0939999E+0	-7.0026843E-8
3.0949998E+0	-7.0026907E-8
3.0959997E+0	-7.0027113E-8
3.0969999E+0	-7.0027063E-8
3.0979998E+0	-7.0026886E-8
3.0989997E+0	-7.0027014E-8
3.0999999E+0	-7.0026900E-8
3.1009998E+0	-7.0026722E-8
3.1019998E+0	-7.0026758E-8
3.1029997E+0	-7.0026843E-8
3.1039999E+0	-7.0026978E-8
3.1049998E+0	-7.0027234E-8
3.1059997E+0	-7.0027120E-8
3.1069999E+0	-7.0027085E-8
3.1079998E+0	-7.0027312E-8
3.1089997E+0	-7.0027227E-8
3.1099999E+0	-7.0027241E-8
3.1109998E+0	-7.0027369E-8
3.1119998E+0	-7.0027284E-8
3.1129997E+0	-7.0027056E-8
3.1139998E+0	-7.0026978E-8
3.1149998E+0	-7.0026942E-8
3.1159997E+0	-7.0027099E-8
3.1169999E+0	-7.0027262E-8
3.1179998E+0	-7.0027262E-8
3.1189997E+0	-7.0027255E-8
3.1199999E+0	-7.0027276E-8
3.1209998E+0	-7.0027134E-8
3.1219997E+0	-7.0027063E-8
3.1229997E+0	-7.0027212E-8
3.1239998E+0	-7.0027156E-8
3.1249998E+0	-7.0027077E-8
3.1259997E+0	-7.0027134E-8
3.1269999E+0	-7.0027184E-8
3.1279998E+0	-7.0027184E-8
3.1289997E+0	-7.0027440E-8
3.1299999E+0	-7.0027326E-8
3.1309998E+0	-7.0027255E-8
3.1319997E+0	-7.0027326E-8
3.1329999E+0	-7.0027312E-8
3.1339998E+0	-7.0027291E-8
3.1349998E+0	-7.0027340E-8
3.1359997E+0	-7.0027120E-8
3.1369998E+0	-7.0027014E-8
3.1379998E+0	-7.0026978E-8
3.1389997E+0	-7.0027056E-8
3.1399999E+0	-7.0027184E-8
3.1409998E+0	-7.0027191E-8
3.1419997E+0	-7.0027170E-8
3.1429999E+0	-7.0026886E-8
3.1439998E+0	-7.0026914E-8
3.1449997E+0	-7.0027099E-8
3.1459997E+0	-7.0027248E-8
3.1469998E+0	-7.0027298E-8
3.1479998E+0	-7.0027355E-8
3.1489997E+0	-7.0027212E-8
3.1499999E+0	-7.0027255E-8
3.1509998E+0	-7.0027170E-8
3.1519997E+0	-7.0027092E-8
3.1529999E+0	-7.0027326E-8
3.1539998E+0	-7.0027085E-8
3.1549997E+0	-7.0027262E-8
3.1559999E+0	-7.0027333E-8
3.1569998E+0	-7.0027454E-8
3.1579998E+0	-7.0027511E-8
3.1589997E+0	-7.0027610E-8
3.1599998E+0	-7.0027667E-8
3.1609998E+0	-7.0027667E-8
3.1619997E+0	-7.0027625E-8
3.1629999E+0	-7.0027752E-8
3.1639998E+0	-7.0027610E-8
3.1649997E+0	-7.0027440E-8
3.1659999E+0	-7.0027298E-8
3.1669998E+0	-7.0027042E-8
3.1679997E+0	-7.0027085E-8
3.1689997E+0	-7.0027156E-8
3.1699998E+0	-7.0027312E-8
3.1709998E+0	-7.0027433E-8
3.1719997E+0	-7.0027326E-8
3.1729999E+0	-7.0026999E-8
3.1739998E+0	-7.0027170E-8
3.1749997E+0	-7.0027170E-8
3.1759999E+0	-7.0027312E-8
3.1769998E+0	-7.0027340E-8
3.1779997E+0	-7.0026992E-8
3.1789997E+0	-7.0027205E-8
3.1799998E+0	-7.0027234E-8
3.1809998E+0	-7.0027141E-8
3.1819997E+0	-7.0027312E-8
3.1829998E+0	-7.0027227E-8
3.1839998E+0	-7.0027113E-8
3.1849997E+0	-7.0027411E-8
3.1859999E+0	-7.0027134E-8
3.1869998E+0	-7.0026992E-8
3.1879997E+0	-7.0027276E-8
3.1889999E+0	-7.0027170E-8
3.1899998E+0	-7.0027198E-8
3.1909997E+0	-7.0027419E-8
3.1919997E+0	-7.0027340E-8
3.1929998E+0	-7.0027390E-8
3.1939998E+0	-7.0027284E-8
3.1949997E+0	-7.0027106E-8
3.1959999E+0	-7.0027028E-8
3.1969998E+0	-7.0027035E-8
3.1979997E+0	-7.0027212E-8
3.1989999E+0	-7.0027497E-8
3.1999998E+0	-7.0027546E-8
3.2009997E+0	-7.0027255E-8
3.2019997E+0	-7.0026857E-8
3.2029998E+0	-7.0026758E-8
3.2039998E+0	-7.0027042E-8
3.2049997E+0	-7.0027127E-8
3.2059999E+0	-7.0027284E-8
3.2069998E+0	-7.0027212E-8
3.2079997E+0	-7.0027149E-8
3.2089999E+0	-7.0027113E-8
3.2099998E+0	-7.0026843E-8
3.2109997E+0	-7.0027028E-8
3.2119999E+0	-7.0027262E-8
3.2129998E+0	-7.0026971E-8
3.2139997E+0	-7.0026928E-8
3.2149997E+0	-7.0027298E-8
3.2159998E+0	-7.0027113E-8
3.2169998E+0	-7.0027085E-8
3.2179997E+0	-7.0027021E-8
3.2189999E+0	-7.0027035E-8
3.2199998E+0	-7.0027568E-8
3.2209997E+0	-7.0027639E-8
3.2219999E+0	-7.0027447E-8
3.2229998E+0	-7.0027141E-8
3.2239997E+0	-7.0027056E-8
3.2249997E+0	-7.0027298E-8
3.2259998E+0	-7.0027369E-8
3.2269998E+0	-7.0027035E-8
3.2279997E+0	-7.0027347E-8
3.2289999E+0	-7.0027369E-8
3.2299998E+0	-7.0027198E-8
3.2309997E+0	-7.0027355E-8
3.2319999E+0	-7.0027184E-8
3.2329998E+0	-7.0027312E-8
3.2339997E+0	-7.0027234E-8
3.2349999E+0	-7.0027149E-8
3.2359998E+0	-7.0027184E-8
3.2369998E+0	-7.0027163E-8
3.2379997E+0	-7.0027014E-8
3.2389998E+0	-7.0027298E-8
3.2399998E+0	-7.0027305E-8
3.2409997E+0	-7.0027255E-8
3.2419999E+0	-7.0027049E-8
3.2429998E+0	-7.0026857E-8
3.2439997E+0	-7.0027056E-8
3.2449999E+0	-7.0027120E-8
3.2459998E+0	-7.0027241E-8
3.2469997E+0	-7.0027298E-8
3.2479997E+0	-7.0027070E-8
3.2489998E+0	-7.0026815E-8
3.2499998E+0	-7.0026900E-8
3.2509997E+0	-7.0026836E-8
3.2519999E+0	-7.0026857E-8
3.2529998E+0	-7.0026957E-8
3.2539997E+0	-7.0026850E-8
3.2549999E+0	-7.0026850E-8
3.2559998E+0	-7.0026886E-8
3.2569997E+0	-7.0027127E-8
3.2579997E+0	-7.0026999E-8
3.2589998E+0	-7.0027056E-8
3.2599998E+0	-7.0027156E-8
3.2609997E+0	-7.0027106E-8
3.2619998E+0	-7.0027163E-8
3.2629998E+0	-7.0027056E-8
3.2639997E+0	-7.0026942E-8
3.2649999E+0	-7.0027205E-8
3.2659998E+0	-7.0027433E-8
3.2669997E+0	-7.0027163E-8
3.2679999E+0	-7.0027227E-8
